cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2023-24536,2023-04-06,high,rhc,unaffected,,,"X86,MIPS,ARM",,7.5,,,"Multipart form parsing can consume large amounts of CPU and memory when processing form inputs containing very large numbers of parts. This stems from several causes: 1. mime/multipart.Reader.ReadForm limits the total memory a parsed multipart form can consume. ReadForm can undercount the amount of memory consumed, leading it to accept larger inputs than intended. 2. Limiting total memory does not account for increased pressure on the garbage collector from large numbers of small allocations in forms with many parts. 3. ReadForm can allocate a large number of short-lived buffers, further increasing pressure on the garbage collector. The combination of these factors can permit an attacker to cause an program that parses multipart forms to consume large amounts of CPU and memory, potentially resulting in a denial of service. This affects programs that use mime/multipart.Reader.ReadForm, as well as form parsing in the net/http package with the Request methods FormFile, FormValue, ParseMultipartForm, and PostFormValue. With fix, ReadForm now does a better job of estimating the memory consumption of parsed forms, and performs many fewer short-lived allocations. In addition, the fixed mime/multipart.Reader imposes the following limits on the size of parsed forms: 1. Forms parsed with ReadForm may contain no more than 1000 parts. This limit may be adjusted with the environment variable GODEBUG=multipartmaxparts=. 2. Form parts parsed with NextPart and NextRawPart may contain no more than 10,000 header fields. In addition, forms parsed with ReadForm may contain no more than 10,000 header fields across all parts. This limit may be adjusted with the environment variable GODEBUG=multipartmaxheaders=.",
CVE-2023-24534,2023-04-06,high,rhc,unaffected,,,"X86,MIPS,ARM",,7.5,,,"HTTP and MIME header parsing can allocate large amounts of memory, even when parsing small inputs, potentially leading to a denial of service. Certain unusual patterns of input data can cause the common function used to parse HTTP and MIME headers to allocate substantially more memory than required to hold the parsed headers. An attacker can exploit this behavior to cause an HTTP server to allocate large amounts of memory from a small request, potentially leading to memory exhaustion and a denial of service. With fix, header parsing now correctly allocates only the memory required to hold parsed headers.",
CVE-2023-30772,2023-04-15,medium,kernel-4.19,fixed,4.19.0-91.82.141.3.uelc20,,"X86,MIPS,ARM",,6.4,,,The Linux kernel before 6.2.9 has a race condition and resultant use-after-free in drivers/power/supply/da9150-charger.c if a physically proximate attacker unplugs a device.,UTSA-2023-001968
CVE-2023-30456,2023-04-09,medium,kernel-4.19,fixed,4.19.0-91.82.145.uelc20,,"X86,MIPS,ARM",,6.5,,,An issue was discovered in arch/x86/kvm/vmx/nested.c in the Linux kernel before 6.2.8. nVMX on x86_64 lacks consistency checks for CR0 and CR4.,UTSA-2023-002069
CVE-2023-29383,2023-04-14,low,shadow-utils,unaffected,,,"X86,MIPS,ARM",,3.3,,,"In Shadow 4.13, it is possible to inject control characters into fields provided to the SUID program chfn (change finger). Although it is not possible to exploit this directly (e.g., adding a new user fails because \n is in the block list), it is possible to misrepresent the /etc/passwd file when viewed. Use of \r manipulations and Unicode characters to work around blocking of the : character make it possible to give the impression that a new user has been added. In other words, an adversary may be able to convince a system administrator to take the system offline (an indirect, social-engineered denial of service) by demonstrating that ""cat /etc/passwd"" shows a rogue user account.",
CVE-2023-29383,2023-04-14,low,util-linux,unaffected,,,"X86,MIPS,ARM",,3.3,,,"In Shadow 4.13, it is possible to inject control characters into fields provided to the SUID program chfn (change finger). Although it is not possible to exploit this directly (e.g., adding a new user fails because \n is in the block list), it is possible to misrepresent the /etc/passwd file when viewed. Use of \r manipulations and Unicode characters to work around blocking of the : character make it possible to give the impression that a new user has been added. In other words, an adversary may be able to convince a system administrator to take the system offline (an indirect, social-engineered denial of service) by demonstrating that ""cat /etc/passwd"" shows a rogue user account.",
CVE-2023-1990,2023-04-12,medium,kernel-4.19,fixed,4.19.0-91.82.141.3.uelc20,,"X86,MIPS,ARM",,4.7,,,A use-after-free flaw was found in ndlc_remove in drivers/nfc/st-nci/ndlc.c in the Linux Kernel. This flaw could allow an attacker to crash the system due to a race problem.,UTSA-2023-001969
CVE-2023-1989,2023-04-11,high,kernel-4.19,fixed,4.19.0-91.82.141.3.uelc20,,"X86,MIPS,ARM",,7,,,"A use-after-free flaw was found in btsdio_remove in drivers\bluetooth\btsdio.c in the Linux Kernel. In this flaw, a call to btsdio_remove with an unfinished job, may cause a race problem leading to a UAF on hdev devices.",UTSA-2023-001970
CVE-2023-1829,2023-04-12,high,kernel-4.19,fixed,4.19.0-91.82.141.3.uelc20,,"X86,MIPS,ARM",,7.8,,,"A use-after-free vulnerability in the Linux Kernel traffic control index filter (tcindex) can be exploited to achieve local privilege escalation. The tcindex_delete function which does not properly deactivate filters in case of a perfect hashes while deleting the underlying structure which can later lead to double freeing the structure. A local attacker user can use this vulnerability to elevate its privileges to root.
We recommend upgrading past commit 8c710f75256bb3cf05ac7b1672c82b92c43f3d28.

",UTSA-2023-001971
CVE-2023-30630,2023-04-13,high,dmidecode,fixed,dmidecode-3.3-4.uelc20.06,,"X86,MIPS,ARM",,7.1,,,"Dmidecode before 3.5 allows -dump-bin to overwrite a local file. This has security relevance because, for example, execution of Dmidecode via Sudo is plausible.",UTSA-2023-002814
CVE-2023-29479,2023-04-24,medium,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,5.3,,,Ribose RNP before 0.16.3 may hang when the input is malformed.,UTSA-2023-001264
CVE-2023-2004,2023-04-14,high,java-11-openjdk,fixed,java-11-openjdk-11.0.19.0.7-1.0.1.uelc20.02,,"X86,MIPS,ARM",,7.5,,,An integer overflow vulnerability was discovered in Freetype in tt_hvadvance_adjust() function in src/truetype/ttgxvar.c.,UTSA-2023-002878
CVE-2023-0547,2023-06-02,medium,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,6.5,,,"OCSP revocation status of recipient certificates was not checked when sending S/Mime encrypted email, and revoked certificates would be accepted. Thunderbird versions from 68 to 102.9.1 were affected by this bug. This vulnerability affects Thunderbird < 102.10.",UTSA-2023-001265
CVE-2016-2183,2016-08-31,high,openssl,unaffected,,,"X86,MIPS,ARM",,7.5,,,"The DES and Triple DES ciphers, as used in the TLS, SSH, and IPSec protocols and other protocols and products, have a birthday bound of approximately four billion blocks, which makes it easier for remote attackers to obtain cleartext data via a birthday attack against a long-duration encrypted session, as demonstrated by an HTTPS session using Triple DES in CBC mode, aka a ""Sweet32"" attack.",
CVE-1999-0634,2000-02-04,,openssl,unaffected,,,"X86,MIPS,ARM",,,,,"** REJECT **

DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The SSH service is running.""",
CVE-2020-24736,2023-04-11,medium,sqlite,fixed,sqlite-3.32.3-6.uelc20.01,,"X86,MIPS,ARM",,5.5,,,Buffer Overflow vulnerability found in SQLite3 v.3.27.1 and before allows a local attacker to cause a denial of service via a crafted script.,UTSA-2023-002219
CVE-2023-29550,2023-06-02,high,firefox,fixed,firefox-102.10.0-1.uelc20.02,,"X86,MIPS,ARM",,8.8,,,"Memory safety bugs present in Firefox 111 and Firefox ESR 102.9. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001266
CVE-2023-29550,2023-06-02,high,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,8.8,,,"Memory safety bugs present in Firefox 111 and Firefox ESR 102.9. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001267
CVE-2023-29548,2023-06-02,medium,firefox,fixed,firefox-102.10.0-1.uelc20.02,,"X86,MIPS,ARM",,6.5,,,"A wrong lowering instruction in the ARM64 Ion compiler resulted in a wrong optimization result. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001268
CVE-2023-29548,2023-06-02,medium,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,6.5,,,"A wrong lowering instruction in the ARM64 Ion compiler resulted in a wrong optimization result. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001269
CVE-2023-29545,2023-06-19,medium,firefox,unaffected,,,"X86,MIPS,ARM",,6.5,,,"Similar to CVE-2023-28163, this time when choosing 'Save Link As', suggested filenames containing environment variable names would have resolved those in the context of the current user. 

*This bug only affects Firefox and Thunderbird on Windows. Other versions of Firefox and Thunderbird are unaffected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10.

",
CVE-2023-29545,2023-06-19,medium,thunderbird,unaffected,,,"X86,MIPS,ARM",,6.5,,,"Similar to CVE-2023-28163, this time when choosing 'Save Link As', suggested filenames containing environment variable names would have resolved those in the context of the current user. 

*This bug only affects Firefox and Thunderbird on Windows. Other versions of Firefox and Thunderbird are unaffected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10.

",
CVE-2023-29542,2023-06-19,critical,firefox,unaffected,,,"X86,MIPS,ARM",,9.8,,,"A newline in a filename could have been used to bypass the file extension security mechanisms that replace malicious file extensions such as .lnk  with .download. This could have led to accidental execution of malicious code.

*This bug only affects Firefox and Thunderbird on Windows. Other versions of Firefox and Thunderbird are unaffected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10.

",
CVE-2023-29542,2023-06-19,critical,thunderbird,unaffected,,,"X86,MIPS,ARM",,9.8,,,"A newline in a filename could have been used to bypass the file extension security mechanisms that replace malicious file extensions such as .lnk  with .download. This could have led to accidental execution of malicious code.

*This bug only affects Firefox and Thunderbird on Windows. Other versions of Firefox and Thunderbird are unaffected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10.

",
CVE-2023-29541,2023-06-02,high,firefox,fixed,firefox-102.10.0-1.uelc20.02,,"X86,MIPS,ARM",,8.8,,,"Firefox did not properly handle downloads of files ending in <code>.desktop</code>, which can be interpreted to run attacker-controlled commands. <br>*This bug only affects Firefox for Linux on certain Distributions. Other operating systems are unaffected, and Mozilla is unable to enumerate all affected Linux Distributions.*. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001270
CVE-2023-29541,2023-06-02,high,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,8.8,,,"Firefox did not properly handle downloads of files ending in <code>.desktop</code>, which can be interpreted to run attacker-controlled commands. <br>*This bug only affects Firefox for Linux on certain Distributions. Other operating systems are unaffected, and Mozilla is unable to enumerate all affected Linux Distributions.*. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001271
CVE-2023-29539,2023-06-02,high,firefox,fixed,firefox-102.10.0-1.uelc20.02,,"X86,MIPS,ARM",,8.8,,,"When handling the filename directive in the Content-Disposition header, the filename would be truncated if the filename contained a NULL character. This could have led to reflected file download attacks potentially tricking users to install malware. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001272
CVE-2023-29539,2023-06-02,high,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,8.8,,,"When handling the filename directive in the Content-Disposition header, the filename would be truncated if the filename contained a NULL character. This could have led to reflected file download attacks potentially tricking users to install malware. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001273
CVE-2023-29536,2023-06-02,high,firefox,fixed,firefox-102.10.0-1.uelc20.02,,"X86,MIPS,ARM",,8.8,,,"An attacker could cause the memory manager to incorrectly free a pointer that addresses attacker-controlled memory, resulting in an assertion, memory corruption, or a potentially exploitable crash. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001274
CVE-2023-29536,2023-06-02,high,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,8.8,,,"An attacker could cause the memory manager to incorrectly free a pointer that addresses attacker-controlled memory, resulting in an assertion, memory corruption, or a potentially exploitable crash. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001275
CVE-2023-29535,2023-06-02,medium,firefox,fixed,firefox-102.10.0-1.uelc20.02,,"X86,MIPS,ARM",,6.5,,,"Following a Garbage Collector compaction, weak maps may have been accessed before they were correctly traced. This resulted in memory corruption and a potentially exploitable crash. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001276
CVE-2023-29535,2023-06-02,medium,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,6.5,,,"Following a Garbage Collector compaction, weak maps may have been accessed before they were correctly traced. This resulted in memory corruption and a potentially exploitable crash. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001277
CVE-2023-29533,2023-06-02,medium,firefox,fixed,firefox-102.10.0-1.uelc20.02,,"X86,MIPS,ARM",,4.3,,,"A website could have obscured the fullscreen notification by using a combination of <code>window.open</code>, fullscreen requests, <code>window.name</code> assignments, and <code>setInterval</code> calls. This could have led to user confusion and possible spoofing attacks. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001278
CVE-2023-29533,2023-06-02,medium,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,4.3,,,"A website could have obscured the fullscreen notification by using a combination of <code>window.open</code>, fullscreen requests, <code>window.name</code> assignments, and <code>setInterval</code> calls. This could have led to user confusion and possible spoofing attacks. This vulnerability affects Firefox < 112, Focus for Android < 112, Firefox ESR < 102.10, Firefox for Android < 112, and Thunderbird < 102.10.",UTSA-2023-001279
CVE-2023-29532,2023-06-19,medium,firefox,unaffected,,,"X86,MIPS,ARM",,5.5,,,"A local attacker can trick the Mozilla Maintenance Service into applying an unsigned update file by pointing the service at an update file on a malicious SMB server. The update file can be replaced after the signature check, before the use, because the write-lock requested by the service does not work on a SMB server.

*Note: This attack requires local system access and only affects Windows. Other operating systems are not affected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10.

",
CVE-2023-29532,2023-06-19,medium,thunderbird,unaffected,,,"X86,MIPS,ARM",,5.5,,,"A local attacker can trick the Mozilla Maintenance Service into applying an unsigned update file by pointing the service at an update file on a malicious SMB server. The update file can be replaced after the signature check, before the use, because the write-lock requested by the service does not work on a SMB server.

*Note: This attack requires local system access and only affects Windows. Other operating systems are not affected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10.

",
CVE-2023-29531,2023-06-19,critical,firefox,unaffected,,,"X86,MIPS,ARM",,9.8,,,"An attacker could have caused an out of bounds memory access using WebGL APIs, leading to memory corruption and a potentially exploitable crash.

*This bug only affects Firefox and Thunderbird for macOS. Other operating systems are unaffected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10.

",
CVE-2023-29531,2023-06-19,critical,thunderbird,unaffected,,,"X86,MIPS,ARM",,9.8,,,"An attacker could have caused an out of bounds memory access using WebGL APIs, leading to memory corruption and a potentially exploitable crash.

*This bug only affects Firefox and Thunderbird for macOS. Other operating systems are unaffected.* This vulnerability affects Firefox < 112, Firefox ESR < 102.10, and Thunderbird < 102.10.

",
CVE-2023-29469,2023-04-24,medium,libxml2,fixed,libxml2-2.9.10-36.uelc20.01,,"X86,MIPS,ARM",,6.5,,,"An issue was discovered in libxml2 before 2.10.4. When hashing empty dict strings in a crafted XML document, xmlDictComputeFastKey in dict.c can produce non-deterministic values, leading to various logic and memory errors, such as a double free. This behavior occurs because there is an attempt to use the first byte of an empty string, and any value is possible (not solely the '\0' value).",UTSA-2023-002220
CVE-2023-28484,2023-04-24,medium,libxml2,fixed,libxml2-2.9.10-36.uelc20.01,,"X86,MIPS,ARM",,6.5,,,"In libxml2 before 2.10.4, parsing of certain invalid XSD schemas can lead to a NULL pointer dereference and subsequently a segfault. This occurs in xmlSchemaFixupComplexType in xmlschemas.c.",UTSA-2023-002221
CVE-2023-28260,2023-04-11,high,dotnet3.1,unaffected,,,"X86,MIPS,ARM",,7.8,,,.NET DLL Hijacking Remote Code Execution Vulnerability,
CVE-2023-24538,2023-04-06,critical,rhc,unaffected,,,"X86,MIPS,ARM",,9.8,,,"Templates do not properly consider backticks (`) as Javascript string delimiters, and do not escape them as expected. Backticks are used, since ES6, for JS template literals. If a template contains a Go template action within a Javascript template literal, the contents of the action can be used to terminate the literal, injecting arbitrary Javascript code into the Go template. As ES6 template literals are rather complex, and themselves can do string interpolation, the decision was made to simply disallow Go template actions from being used inside of them (e.g. ""var a = {{.}}""), since there is no obviously safe way to allow this behavior. This takes the same approach as github.com/google/safehtml. With fix, Template.Parse returns an Error when it encounters templates like this, with an ErrorCode of value 12. This ErrorCode is currently unexported, but will be exported in the release of Go 1.21. Users who rely on the previous behavior can re-enable it using the GODEBUG flag jstmpllitinterp=1, with the caveat that backticks will now be escaped. This should be used with caution.",
CVE-2023-1945,2023-06-02,medium,firefox,fixed,firefox-102.10.0-1.uelc20.02,,"X86,MIPS,ARM",,6.5,,,Unexpected data returned from the Safe Browsing API could have led to memory corruption and a potentially exploitable crash. This vulnerability affects Thunderbird < 102.10 and Firefox ESR < 102.10.,UTSA-2023-001280
CVE-2023-1945,2023-06-02,medium,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,6.5,,,Unexpected data returned from the Safe Browsing API could have led to memory corruption and a potentially exploitable crash. This vulnerability affects Thunderbird < 102.10 and Firefox ESR < 102.10.,UTSA-2023-001281
CVE-2023-28205,2023-04-10,high,webkit2gtk3,fixed,webkit2gtk3-2.36.7-1.0.2.uelc20.4,,"X86,MIPS,ARM",,8.8,,,"A use after free issue was addressed with improved memory management. This issue is fixed in Safari 16.4.1, iOS 15.7.5 and iPadOS 15.7.5, iOS 16.4.1 and iPadOS 16.4.1, macOS Ventura 13.3.1. Processing maliciously crafted web content may lead to arbitrary code execution. Apple is aware of a report that this issue may have been actively exploited.",UTSA-2023-001248
CVE-2021-45985,2023-04-10,high,lua,unaffected,,,"X86,MIPS,ARM",,7.5,,,"In Lua 5.4.3, an erroneous finalizer called during a tail call leads to a heap-based buffer over-read.",
CVE-2023-1801,2023-04-07,medium,tcpdump,unaffected,,,"X86,MIPS,ARM",,6.5,,,The SMB protocol decoder in tcpdump version 4.99.3 can perform an out-of-bounds write when decoding a crafted network packet.,
CVE-2023-1859,2023-05-17,medium,kernel-4.19,fixed,4.19.0-91.82.145.uelc20,,"X86,MIPS,ARM",,4.7,,,"A use-after-free flaw was found in xen_9pfs_front_removet in net/9p/trans_xen.c in Xen transport for 9pfs in the Linux Kernel. This flaw could allow a local attacker to crash the system due to a race problem, possibly leading to a kernel information leak.",UTSA-2023-002070
CVE-2023-1855,2023-04-05,medium,kernel-4.19,fixed,4.19.0-91.82.144.uelc20,,"X86,MIPS,ARM",,6.3,,,A use-after-free flaw was found in xgene_hwmon_remove in drivers/hwmon/xgene-hwmon.c in the Hardware Monitoring Linux Kernel Driver (xgene-hwmon). This flaw could allow a local attacker to crash the system due to a race problem. This vulnerability could even lead to a kernel information leak problem.,UTSA-2023-002071
CVE-2023-1838,2023-04-05,high,kernel-4.19,fixed,4.19.0-91.82.141.uelc20,,"X86,MIPS,ARM",,7.1,,,"A use-after-free flaw was found in vhost_net_set_backend in drivers/vhost/net.c in virtio network subcomponent in the Linux kernel due to a double fget. This flaw could allow a local attacker to crash the system, and could even lead to a kernel information leak problem.",UTSA-2023-002072
CVE-2023-1916,2023-04-10,medium,compat-libtiff3,unaffected,,,"X86,MIPS,ARM",,6.1,,,"A flaw was found in tiffcrop, a program distributed by the libtiff package. A specially crafted tiff file can lead to an out-of-bounds read in the extractImageSection function in tools/tiffcrop.c, resulting in a denial of service and limited information disclosure. This issue affects libtiff versions 4.x.",
CVE-2023-28879,2023-03-31,critical,ghostscript,fixed,ghostscript-9.27-1.uelc20.02,,"X86,MIPS,ARM",,9.8,,,"In Artifex Ghostscript through 10.01.0, there is a buffer overflow leading to potential corruption of data internal to the PostScript interpreter, in base/sbcp.c. This affects BCPEncode, BCPDecode, TBCPEncode, and TBCPDecode. If the write buffer is filled to one byte less than full, and one then tries to write an escaped character, two bytes are written.",UTSA-2023-001640
CVE-2023-26916,2023-04-03,medium,libyang,unaffected,,,"X86,MIPS,ARM",,5.3,,,libyang from v2.0.164 to v2.1.30 was discovered to contain a NULL pointer dereference via the function lys_parse_mem at lys_parse_mem.c.,
CVE-2023-24536,2023-04-06,high,grafana,unaffected,,,"X86,MIPS,ARM",,7.5,,,"Multipart form parsing can consume large amounts of CPU and memory when processing form inputs containing very large numbers of parts. This stems from several causes: 1. mime/multipart.Reader.ReadForm limits the total memory a parsed multipart form can consume. ReadForm can undercount the amount of memory consumed, leading it to accept larger inputs than intended. 2. Limiting total memory does not account for increased pressure on the garbage collector from large numbers of small allocations in forms with many parts. 3. ReadForm can allocate a large number of short-lived buffers, further increasing pressure on the garbage collector. The combination of these factors can permit an attacker to cause an program that parses multipart forms to consume large amounts of CPU and memory, potentially resulting in a denial of service. This affects programs that use mime/multipart.Reader.ReadForm, as well as form parsing in the net/http package with the Request methods FormFile, FormValue, ParseMultipartForm, and PostFormValue. With fix, ReadForm now does a better job of estimating the memory consumption of parsed forms, and performs many fewer short-lived allocations. In addition, the fixed mime/multipart.Reader imposes the following limits on the size of parsed forms: 1. Forms parsed with ReadForm may contain no more than 1000 parts. This limit may be adjusted with the environment variable GODEBUG=multipartmaxparts=. 2. Form parts parsed with NextPart and NextRawPart may contain no more than 10,000 header fields. In addition, forms parsed with ReadForm may contain no more than 10,000 header fields across all parts. This limit may be adjusted with the environment variable GODEBUG=multipartmaxheaders=.",
CVE-2023-24536,2023-04-06,high,grafana-pcp,unaffected,,,"X86,MIPS,ARM",,7.5,,,"Multipart form parsing can consume large amounts of CPU and memory when processing form inputs containing very large numbers of parts. This stems from several causes: 1. mime/multipart.Reader.ReadForm limits the total memory a parsed multipart form can consume. ReadForm can undercount the amount of memory consumed, leading it to accept larger inputs than intended. 2. Limiting total memory does not account for increased pressure on the garbage collector from large numbers of small allocations in forms with many parts. 3. ReadForm can allocate a large number of short-lived buffers, further increasing pressure on the garbage collector. The combination of these factors can permit an attacker to cause an program that parses multipart forms to consume large amounts of CPU and memory, potentially resulting in a denial of service. This affects programs that use mime/multipart.Reader.ReadForm, as well as form parsing in the net/http package with the Request methods FormFile, FormValue, ParseMultipartForm, and PostFormValue. With fix, ReadForm now does a better job of estimating the memory consumption of parsed forms, and performs many fewer short-lived allocations. In addition, the fixed mime/multipart.Reader imposes the following limits on the size of parsed forms: 1. Forms parsed with ReadForm may contain no more than 1000 parts. This limit may be adjusted with the environment variable GODEBUG=multipartmaxparts=. 2. Form parts parsed with NextPart and NextRawPart may contain no more than 10,000 header fields. In addition, forms parsed with ReadForm may contain no more than 10,000 header fields across all parts. This limit may be adjusted with the environment variable GODEBUG=multipartmaxheaders=.",
CVE-2023-24534,2023-04-06,high,grafana-pcp,unaffected,,,"X86,MIPS,ARM",,7.5,,,"HTTP and MIME header parsing can allocate large amounts of memory, even when parsing small inputs, potentially leading to a denial of service. Certain unusual patterns of input data can cause the common function used to parse HTTP and MIME headers to allocate substantially more memory than required to hold the parsed headers. An attacker can exploit this behavior to cause an HTTP server to allocate large amounts of memory from a small request, potentially leading to memory exhaustion and a denial of service. With fix, header parsing now correctly allocates only the memory required to hold parsed headers.",
CVE-2022-36440,2023-04-03,high,frr,unaffected,,,"X86,MIPS,ARM",,7.5,,,"A reachable assertion was found in Frrouting frr-bgpd 8.3.0 in the peek_for_as4_capability function. Attackers can maliciously construct BGP open packets and send them to BGP peers running frr-bgpd, resulting in DoS.",
CVE-2023-29132,2023-04-13,medium,irssi,unaffected,,,"X86,MIPS,ARM",,5.3,,,Irssi 1.3.x and 1.4.x before 1.4.4 has a use-after-free because of use of a stale special collector reference. This occurs when printing of a non-formatted line is concurrent with printing of a formatted line.,
CVE-2022-3510,2022-11-11,high,protobuf-java,unaffected,,,"X86,MIPS,ARM",,7.5,,,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

",
CVE-2023-1670,2023-03-30,high,kernel-4.19,fixed,4.19.0-91.82.144.uelc20,,"X86,MIPS,ARM",,7.8,,,A flaw use after free in the Linux kernel Xircom 16-bit PCMCIA (PC-card) Ethernet driver was found.A local user could use this flaw to crash the system or potentially escalate their privileges on the system.,UTSA-2023-002073
CVE-2023-1637,2023-03-27,medium,kernel-4.19,fixed,4.19.0-91.82.143.uelc20,,"X86,MIPS,ARM",,5.5,,,A flaw that boot CPU could be vulnerable for the speculative execution behavior kind of attacks in the Linux kernel X86 CPU Power management options functionality was found in the way user resuming CPU from suspend-to-RAM. A local user could use this flaw to potentially get unauthorized access to some memory of the CPU similar to the speculative execution behavior kind of attacks.,UTSA-2023-002074
CVE-2021-3923,2023-03-27,low,kernel-4.19,fixed,4.19.0-91.82.143.uelc20,,"X86,MIPS,ARM",,2.3,,,"A flaw was found in the Linux kernel's implementation of RDMA over infiniband. An attacker with a privileged local account can leak kernel stack information when issuing commands to the /dev/infiniband/rdma_cm device node. While this access is unlikely to leak sensitive user information, it can be further used to defeat existing kernel protection mechanisms.",UTSA-2023-002075
CVE-2023-28427,2023-03-28,high,thunderbird,fixed,thunderbird-102.10.0-2.uelc20.02,,"X86,MIPS,ARM",,8.2,,,"matrix-js-sdk is a Matrix messaging protocol Client-Server SDK for JavaScript. In versions prior to 24.0.0 events sent with special strings in key places can temporarily disrupt or impede the matrix-js-sdk from functioning properly, potentially impacting the consumer's ability to process data safely. Note that the matrix-js-sdk can appear to be operating normally but be excluding or corrupting runtime data presented to the consumer. This vulnerability is distinct from GHSA-rfv9-x7hh-xc32 which covers a similar issue. The issue has been patched in matrix-js-sdk 24.0.0 and users are advised to upgrade. There are no known workarounds for this vulnerability.",UTSA-2023-001282
CVE-2023-26117,2023-03-30,medium,firefox,unaffected,,,"X86,MIPS,ARM",,5.3,,,"Versions of the package angular from 1.0.0 are vulnerable to Regular Expression Denial of Service (ReDoS) via the $resource service due to the usage of an insecure regular expression. Exploiting this vulnerability is possible by a large carefully-crafted input, which can result in catastrophic backtracking.",
CVE-2023-26117,2023-03-30,medium,mozjs60,unaffected,,,"X86,MIPS,ARM",,5.3,,,"Versions of the package angular from 1.0.0 are vulnerable to Regular Expression Denial of Service (ReDoS) via the $resource service due to the usage of an insecure regular expression. Exploiting this vulnerability is possible by a large carefully-crafted input, which can result in catastrophic backtracking.",
